title,budget,vote_count,revenue
Dillinger,1000000.0,23.0,2000000.0
Year One,60000000.0,538.0,62357900.0
Mindwarp,1000000.0,20.0,0.0
The Land That Time Forgot,1500000.0,37.0,0.0
The Hurt Locker,15000000.0,1881.0,42000000.0
Raiders of the Lost Ark - The Adaptation,5000.0,6.0,0.0
Transformers: Revenge of the Fallen,150000000.0,3192.0,836297228.0
Dabbe,500000.0,3.0,0.0
Bling: A Planet Rock,750000.0,0.0,0.0
Jet Pilot,9000000.0,15.0,0.0
Whatever Works,15000000.0,365.0,35097815.0
Public Enemies,80000000.0,1371.0,214104620.0
Ice Age: Dawn of the Dinosaurs,90000000.0,2330.0,886686817.0
Night Of The Living Dead 3D,3000000.0,12.0,1449945.0
Off the Charts: The Song-Poem Story,150000.0,0.0,0.0
My Sister's Keeper,30000000.0,614.0,95714875.0
Kambakkht Ishq,16000000.0,15.0,0.0
Hood of Horror,5000000.0,18.0,25900.0
Kandukondain Kandukondain,500000.0,7.0,500000.0
(500) Days of Summer,7500000.0,2993.0,60722734.0
Brüno,42000000.0,528.0,0.0
The Inhabited Island,36500000.0,24.0,21834845.0
Franklyn,12000000.0,100.0,0.0
Harry Potter and the Half-Blood Prince,250000000.0,5435.0,933959197.0
Eichmann,8000000.0,18.0,0.0
Open Water 2: Adrift,1200000.0,157.0,0.0
The Fast and the Furious,66000.0,6.0,250000.0
The Imaginarium of Doctor Parnassus,30000000.0,885.0,64352607.0
Cheri,23000000.0,57.0,9366227.0
Orphan,20000000.0,1296.0,41596251.0
The Ugly Truth,38000000.0,1005.0,205298907.0
The Collector,3400000.0,365.0,114000000.0
A Perfect Getaway,14000000.0,355.0,22852638.0
Aliens in the Attic,45000000.0,254.0,57881056.0
District 9,30000000.0,3451.0,210819611.0
Julie & Julia,40000000.0,579.0,129540499.0
Obsessed,20000000.0,138.0,73830340.0
Race to Witch Mountain,50000000.0,520.0,106303988.0
Hannah Montana: The Movie,35000000.0,465.0,155545279.0
G.I. Joe: The Rise of Cobra,175000000.0,1988.0,302469017.0
12 Rounds,20000000.0,223.0,17280326.0
"Silent Night, Deadly Night II",250000.0,26.0,154323.0
Max Manus: Man of War,8.0,81.0,0.0
Kill Buljo,160000.0,12.0,0.0
The Line,7500000.0,13.0,0.0
"The Goods: Live Hard, Sell Hard",10000000.0,58.0,0.0
The Time Traveler's Wife,39000000.0,815.0,101229792.0
Feast II: Sloppy Seconds,2000000.0,54.0,0.0
Bandslam,20000000.0,129.0,5210988.0
"I Love You, Beth Cooper",18000000.0,204.0,15345201.0
Paper Heart,1000000.0,37.0,1296971.0
G-Force,150000000.0,519.0,292817841.0
Christopher Columbus: The Discovery,40000000.0,13.0,8251071.0
Tetro,15000000.0,49.0,113221.0
Adoration,4700000.0,12.0,0.0
Bronson,230000.0,756.0,2260712.0
The Secret of Moonacre,12000000.0,112.0,7070330.0
Shadow of the Eagle,2075374.0,2.0,0.0
Cinematographer Style,3000000.0,4.0,0.0
Vacancy 2: The First Cut,3000000.0,56.0,0.0
Post Grad,15000000.0,102.0,6405245.0
My Life in Ruins,17000000.0,104.0,20455276.0
Halloween II,15000000.0,273.0,39421467.0
Five Graves to Cairo,855000.0,22.0,1200000.0
Videocracy,700000.0,9.0,1179676.0
The Secret in Their Eyes,2000000.0,638.0,33965843.0
9,30000000.0,1291.0,48428063.0
Green Street Hooligans 2,8000000.0,82.0,0.0
Seven Sinners,760000.0,5.0,0.0
The White Ribbon,15238800.0,263.0,0.0
Green Lantern: First Flight,3500000.0,102.0,0.0
Pandorum,33000000.0,783.0,20645327.0
The Men Who Stare at Goats,24000000.0,755.0,68729358.0
The Hunt for Gollum,5000.0,30.0,0.0
Jennifer's Body,16000000.0,858.0,31556061.0
The Informant!,22000000.0,305.0,35424826.0
The Broken,6700000.0,63.0,0.0
Extract,8000000.0,192.0,10848783.0
The Final Destination,40000000.0,851.0,186167139.0
Gamer,50000000.0,778.0,40828540.0
Cloudy with a Chance of Meatballs,100000000.0,1799.0,242988466.0
Attack of the 50 Foot Woman,88000.0,30.0,480000.0
Thirst,5000000.0,198.0,0.0
Battle for Terra,4000000.0,98.0,6101046.0
Love Happens,18000000.0,188.0,36133014.0
Bright Star,8500000.0,111.0,4440055.0
Hellraiser: Deader,4000000.0,69.0,0.0
Hellraiser: Hellworld,5000000.0,63.0,0.0
Paranormal Activity,15000.0,1351.0,193355800.0
World's Greatest Dad,10000000.0,181.0,295750.0
Capitalism: A Love Story,20000000.0,168.0,17436509.0
Wanted,75.0,32.0,134.0
A Serious Man,7000000.0,492.0,31430334.0
City Island,6000000.0,114.0,6670712.0
Ink,250000.0,102.0,0.0
Metropia,5060730.0,53.0,0.0
Grace,5000000.0,44.0,0.0
Trick 'r Treat,12000000.0,389.0,0.0
Whip It,15000000.0,366.0,16633035.0
The Invention of Lying,18500000.0,523.0,31912793.0
Surrogates,80000000.0,1219.0,122444772.0
Zombieland,23600000.0,3655.0,102391382.0
Assassination of a High School President,11500000.0,96.0,69564.0
Sorority Row,12500000.0,179.0,27206120.0
Whiteout,40000000.0,225.0,12206028.0
An Education,7500000.0,423.0,26096852.0
Abbott and Costello Meet Captain Kidd,450.0,7.0,0.0
Capone,970000.0,16.0,2000000.0
Abbott and Costello Meet the Keystone Kops,736.0,11.0,0.0
Couples Retreat,70000000.0,601.0,171844840.0
All About Steve,15000000.0,302.0,40105542.0
Jab We Met,2300000.0,55.0,4600000.0
Where the Wild Things Are,100000000.0,580.0,100086793.0
Chelsea Girls,3000.0,6.0,0.0
Black Eagle,3000000.0,42.0,0.0
Legionnaire,20000000.0,106.0,0.0
Shorts,40000000.0,46.0,28972508.0
"New York, I Love You",14700000.0,174.0,8049666.0
Law Abiding Citizen,53000000.0,1522.0,126690726.0
Amelia,40000000.0,71.0,19258519.0
Mary and Max,590235.0,596.0,1725381.0
The Tournament,8000000.0,186.0,0.0
The Dark Lurking,1000000.0,16.0,0.0
Up in the Air,25000000.0,1246.0,163670000.0
Forever,130.0,1.0,0.0
Saw VI,11000000.0,755.0,68233629.0
This Is It,60000000.0,253.0,0.0
Cirque du Freak: The Vampire's Assistant,40000000.0,354.0,28169671.0
The Boondock Saints II: All Saints Day,8000000.0,264.0,10629321.0
Black Dynamite,2900000.0,204.0,296557.0
Big Fan,250000.0,45.0,232732.0
Welcome to Dongmakgol,8.0,49.0,33579813.0
Salvage,25000.0,8.0,0.0
Astro Boy,65000000.0,420.0,44091067.0
One Hundred Men and a Girl,762.0,5.0,0.0
Gentlemen Broncos,10000000.0,51.0,0.0
Fantastic Mr. Fox,40000000.0,1206.0,46471023.0
Top Dog,6000000.0,26.0,5093707.0
The Pebble and the Penguin,28000000.0,32.0,3983912.0
Price of Glory,10000000.0,4.0,0.0
A Christmas Carol,200000000.0,1137.0,325233863.0
Grey Gardens,12000000.0,35.0,0.0
Goemon,9000000.0,37.0,16000000.0
2012,200000000.0,4994.0,769653595.0
The Box,30000000.0,610.0,33333531.0
Broken Embraces,18000000.0,167.0,0.0
Sunday,450.0,3.0,288.0
The Fourth Kind,10000000.0,451.0,42333295.0
Precious,10000000.0,426.0,47536959.0
The Bad Lieutenant: Port of Call - New Orleans,25000000.0,331.0,10589102.0
The Twilight Saga: New Moon,50000000.0,2518.0,709827462.0
The Messenger,6500000.0,120.0,1521261.0
Ninja Assassin,40000000.0,384.0,60462347.0
"Police, Adjective",1089360.0,14.0,48298.0
A Plumm Summer,4200000.0,3.0,0.0
Cell 211,5700000.0,288.0,19300483.0
Until Death,10000000.0,47.0,0.0
The Patriot,25000000.0,48.0,0.0
Ticker,7000000.0,31.0,0.0
Brothers,26000000.0,650.0,43318349.0
Sleep Dealer,2500000.0,41.0,107559.0
The Blind Side,29000000.0,1626.0,309208309.0
Asylum,22000000.0,25.0,0.0
Shrink,5100000.0,60.0,0.0
Old Dogs,35000000.0,215.0,92219310.0
Out of Reach,20000000.0,30.0,0.0
Planet 51,70000000.0,573.0,104945765.0
Me and Orson Welles,25000000.0,50.0,2336172.0
Trucker,2000000.0,16.0,0.0
A Single Man,7000000.0,475.0,0.0
Kill Switch,10000000.0,32.0,0.0
Driven To Kill,10000000.0,29.0,0.0
Morphine,3600000.0,10.0,766075.0
The Lovely Bones,65000000.0,1101.0,93525586.0
Invictus,60000000.0,1150.0,122233971.0
The Princess and the Frog,105000000.0,1293.0,267045765.0
Everybody's Fine,21000000.0,291.0,0.0
Armored,20000000.0,211.0,22942221.0
Invaders from Mars,12000000.0,59.0,4884663.0
The Art of Travel,2.0,13.0,0.0
Flaming Creatures,300.0,10.0,0.0
Did You Hear About the Morgans?,58000000.0,281.0,85280250.0
Mum & Dad,170000.0,49.0,0.0
Nasty Old People,15000.0,6.0,5300.0
Veronika Decides to Die,9000000.0,75.0,0.0
Avatar,237000000.0,12114.0,2787965087.0
Nine,80000000.0,169.0,53825515.0
It's Complicated,85000000.0,370.0,219103655.0
Sherlock Holmes,90000000.0,5883.0,524028679.0
Crazy Heart,7000000.0,279.0,39462438.0
Alvin and the Chipmunks: The Squeakquel,75000000.0,688.0,443140005.0
Guru,4700000.0,24.0,31000000.0
Beyond a Reasonable Doubt,25000000.0,79.0,4388563.0
Trapeze,4000000.0,23.0,14400000.0
Lady Windermere's Fan,320000.0,2.0,0.0
Sorority Babes in the Slimeball Bowl-O-Rama,90000.0,22.0,0.0
Jill Rips,2000000.0,7.0,0.0
Pontypool,1500000.0,187.0,32000.0
The Last Patrol,3000000.0,9.0,0.0
Direct Contact,6000000.0,15.0,0.0
The Matriarch,1400000.0,3.0,435000.0
Youth in Revolt,18000000.0,323.0,0.0
Daybreakers,20000000.0,646.0,51416464.0
Missionary Man,2000000.0,11.0,0.0
Hachi: A Dog's Tale,16000000.0,1769.0,47801389.0
Leap Year,19000000.0,474.0,29922472.0
The Book of Eli,80000000.0,2207.0,157107755.0
The Girl Who Kicked the Hornet's Nest,4000000.0,451.0,43498108.0
A Prophet,13000000.0,398.0,0.0
Princess,8.0,13.0,0.0
Metal Gear Solid: Philanthropy,15000.0,7.0,0.0
The Maiden Heist,20000000.0,102.0,0.0
Hidden Agenda,5000000.0,3.0,0.0
Detention,5000000.0,9.0,0.0
Horsemen,20000000.0,124.0,1017401.0
"Swades: We, the People",5000000.0,78.0,0.0
Bart Got a Room,2000000.0,21.0,0.0
Soul Kitchen,5000000.0,117.0,17872796.0
The House on Sorority Row,425000.0,34.0,10604986.0
Dragon Hunters,15000000.0,131.0,0.0
The Other Man,15000000.0,58.0,1143856.0
Ninja,10000000.0,87.0,0.0
If You Love,2000000.0,4.0,0.0
Asterix at the Olympic Games,97250400.0,486.0,132900000.0
A Dennis the Menace Christmas,2000000.0,15.0,0.0
Blood and Bone,3700000.0,131.0,0.0
3 Idiots,9000000.0,850.0,70000000.0
Legion,26000000.0,643.0,67918658.0
Beautiful,1500000.0,17.0,56000.0
Stan Helsing,108.0,99.0,0.0
Cabiria,210.0,22.0,0.0
Four Eyed Monsters,250000.0,10.0,245000.0
Extraordinary Measures,31000000.0,93.0,15134293.0
Havukka-Ahon Ajattelija,2225000.0,3.0,0.0
The Red Baron,18000000.0,80.0,40239.0
Edge of Darkness,80000000.0,496.0,74901339.0
Triangle,12000000.0,623.0,0.0
I Love You Phillip Morris,13000000.0,514.0,10652035.0
Black Legion,235000.0,6.0,0.0
Fish Tank,3000000.0,256.0,2357852.0
The Wounds,10000.0,16.0,150000.0
Valentine's Day,52000000.0,1043.0,216485654.0
The Wolfman,150000000.0,562.0,0.0
Shutter Island,80000000.0,6559.0,294804195.0
The Headless Woman,2700000.0,14.0,0.0
The Other End of the Line,14000000.0,51.0,0.0
Ondine,12000000.0,84.0,1644755.0
Steal This Film,3000.0,14.0,0.0
Percy Jackson & the Olympians: The Lightning Thief,95000000.0,2079.0,226497209.0
Cop Out,30000000.0,518.0,55583804.0
Trailer Park Boys: Countdown to Liquor Day,3500000.0,42.0,0.0
The Ghost Writer,45000000.0,681.0,60222298.0
The Spy Next Door,28000000.0,351.0,45236543.0
I Hope They Serve Beer in Hell,7000000.0,20.0,1429299.0
Agora,70000000.0,404.0,39041505.0
Singh Is Kinng,14000000.0,22.0,25000000.0
Shinjuku Incident,15000000.0,68.0,0.0
District 13: Ultimatum,15000000.0,323.0,8786375.0
The Crazies,20000000.0,649.0,54956140.0
Dear John,25000000.0,1302.0,114977104.0
Tooth Fairy,48000000.0,500.0,112462508.0
Trap,200000.0,1.0,0.0
Isolation,5000000.0,57.0,0.0
[REC]²,5600000.0,496.0,18469680.0
Cabin Fever 2: Spring Fever,10000000.0,96.0,0.0
My Name Is Khan,12000000.0,237.0,42345360.0
Alice in Wonderland,200000000.0,4773.0,1025491110.0
Green Zone,100000000.0,730.0,94882889.0
The Fall of the Roman Empire,19000000.0,34.0,4750000.0
From Paris with Love,52000000.0,684.0,52826594.0
Zone of the Dead,1000000.0,19.0,0.0
Brooklyn's Finest,17000000.0,296.0,29536299.0
She's Out of My League,20000000.0,544.0,49779728.0
Harry Brown,7300000.0,351.0,10329747.0
Remember Me,16000000.0,980.0,56032889.0
Joy Ride 2: Dead Ahead,5000000.0,60.0,0.0
The Burrowers,7000000.0,58.0,0.0
Generation X,7000000.0,15.0,0.0
Survival of the Dead,4000000.0,118.0,0.0
"Skin, Skin",110125.0,2.0,0.0
Nine Dead,2000000.0,85.0,0.0
Little Ashes,2500000.0,44.0,0.0
Our Family Wedding,14000000.0,40.0,21409028.0
The Bounty Hunter,40000000.0,878.0,136000000.0
Dead Man Running,5000000.0,25.0,0.0
Leaves of Grass,9000000.0,143.0,985117.0
Women in Trouble,3000000.0,30.0,18097.0
Combat Shock,40000.0,14.0,0.0
The Card Player,2600000.0,46.0,1479042.0
The Egyptian,5000000.0,11.0,15000000.0
Repo Men,32000000.0,627.0,18409891.0
Case 39,27000000.0,580.0,29000000.0
Hot Tub Time Machine,36000000.0,911.0,64572262.0
Chloe,15000000.0,514.0,8459458.0
Blackwoods,3000000.0,8.0,0.0
Zift,796442.0,8.0,0.0
Flesh and the Devil,373000.0,11.0,658000.0
Mother,5000000.0,192.0,17112713.0
How to Train Your Dragon,165000000.0,4319.0,494878759.0
Universal Soldier: Regeneration,14000000.0,114.0,875386.0
Micmacs,33000000.0,150.0,14000000.0
Clash of the Titans,125000000.0,2280.0,232713139.0
Growth,300000.0,27.0,0.0
Defendor,3500000.0,197.0,44462.0
Glorious 39,6000000.0,35.0,0.0
Kick-Ass,28000000.0,4747.0,96188903.0
Date Night,55000000.0,1148.0,152263880.0
The Pit and the Pendulum,2000000.0,29.0,0.0
After.Life,4500000.0,253.0,3606395.0
Camille,6000000.0,36.0,0.0
Downloading Nancy,3000000.0,21.0,0.0
Steam of Life,580000.0,11.0,0.0
Angel,15000000.0,45.0,0.0
The Runaways,10000000.0,262.0,2995811.0
Cape No. 7,16000000.0,15.0,0.0
Razorback,5500000.0,33.0,801000.0
A Farewell to Arms,4.0,29.0,25.0
Reclaim Your Brain,2500000.0,30.0,0.0
Death at a Funeral,21000000.0,248.0,49050886.0
Valhalla Rising,5641880.0,323.0,30638.0
Diary of a Wimpy Kid,15000000.0,369.0,75700498.0
The Union: The Business Behind Getting High,200000.0,26.0,0.0
American Virgin,4000000.0,37.0,0.0
City of Life and Death,12000000.0,55.0,10652498.0
Scarecrows,425000.0,37.0,0.0
The Losers,25000000.0,522.0,23580000.0
Cyrus,7000000.0,135.0,0.0
The Human Centipede (First Sequence),2011799.0,528.0,0.0
Solomon Kane,45000000.0,399.0,7810000.0
Iron Man 2,200000000.0,6969.0,623933331.0
Marmaduke,50000000.0,150.0,83761844.0
MacGruber,10000000.0,184.0,6110000.0
Ca$h,7000000.0,73.0,46488.0
The Good Heart,3800000.0,21.0,0.0
A Nightmare on Elm Street,35000000.0,771.0,115664037.0
Four Lions,967686.0,428.0,4270000.0
Lord Save Us,980000.0,0.0,0.0
Gunless,10000000.0,27.0,0.0
Furry Vengeance,35000000.0,150.0,39340177.0
Armadillo,1500000.0,48.0,0.0
The Disappearance of Alice Creed,800000.0,169.0,867714.0
Robin Hood,200000000.0,1434.0,310669540.0
Little Fugitive,30000.0,14.0,0.0
A Dirty Carnival,4700000.0,51.0,0.0
Adam Resurrected,10000000.0,22.0,0.0
Halo Legends,100000.0,25.0,1000000.0
Stoic,2000000.0,15.0,0.0
Blue Valentine,3500000.0,911.0,16566240.0
Killers,75000000.0,792.0,98159963.0
Esa ja Vesa – auringonlaskun ratsastajat,3120375.0,6.0,0.0
Buried,1987650.0,853.0,19152480.0
Shake Hands With the Devil,11000000.0,12.0,0.0
Prince of Persia: The Sands of Time,150000000.0,2372.0,335154643.0
Artists and Models,1500000.0,19.0,0.0
Please Give,3000000.0,57.0,0.0
Peter & the Wolf,2300000.0,19.0,0.0
True Legend,20000000.0,49.0,0.0
The Tomb,8800000.0,12.0,0.0
Baarìa,35000000.0,124.0,0.0
Sex and the City 2,100000000.0,434.0,288347692.0
Get Him to the Greek,40000000.0,626.0,90029656.0
Detour,2200000.0,9.0,0.0
Unthinkable,15000000.0,430.0,0.0
The Back-Up Plan,35000000.0,468.0,77477008.0
Splice,26000000.0,682.0,0.0
Burnt by the Sun 2: Intercession,55000000.0,15.0,0.0
Letters to Juliet,30000000.0,823.0,0.0
How to Be,500000.0,18.0,0.0
How About You...,9000000.0,13.0,706000.0
Jonah Hex,47000000.0,427.0,10539000.0
The A-Team,110000000.0,1737.0,177238796.0
Toy Story 3,200000000.0,4710.0,1066969703.0
Winter's Bone,2000000.0,575.0,13831503.0
Don't Look Back,13000000.0,54.0,0.0
Under the North Star,6153120.0,6.0,0.0
Shrek Forever After,165000000.0,2021.0,752600867.0
The Killer Inside Me,13000000.0,175.0,0.0
A Woman of Affairs,383000.0,4.0,0.0
The Twilight Saga: Eclipse,68000000.0,2382.0,698491347.0
Solitary Man,15000000.0,85.0,5024782.0
Enter the Void,13000000.0,397.0,754249.0
The Cry of the Owl,11500000.0,29.0,0.0
The Last Airbender,150000000.0,1180.0,318502923.0
Yella,3000000.0,16.0,0.0
Cool Air,1.0,6.0,0.0
Endgame,22000000.0,14.0,0.0
Horror Business,15000.0,1.0,0.0
Predators,40000000.0,1231.0,126248813.0
Despicable Me,69000000.0,6595.0,543513985.0
31 North 62 East,3100000.0,5.0,0.0
Irene in Time,2000000.0,1.0,0.0
Inception,160000000.0,14075.0,825532764.0
Grown Ups,80000000.0,1746.0,271430189.0
The Sorcerer's Apprentice,150000000.0,1526.0,215283742.0
Knight and Day,117000000.0,1583.0,261930431.0
The Greatest,6000000.0,36.0,0.0
Roadracers,1000000.0,22.0,0.0
The Karate Kid,40000000.0,1675.0,357852395.0
The Good Guy,3200000.0,60.0,0.0
The Yellow Handkerchief,15000000.0,53.0,317000.0
The Kids Are All Right,3500000.0,512.0,34705850.0
Salt,110000000.0,2125.0,293329073.0
Mr. Nobody,47000000.0,1616.0,3547209.0
The Silver Chalice,4500000.0,5.0,3200000.0
Dinner for Schmucks,69000000.0,542.0,86387857.0
Nanny McPhee and the Big Bang,35000000.0,450.0,93246388.0
Hellsinki,2500000.0,18.0,0.0
2:13,3500000.0,10.0,0.0
Ip Man 2,12902809.0,684.0,36000000.0
Charlie St. Cloud,44000000.0,589.0,48190704.0
The Other Guys,100000000.0,1406.0,170432927.0
The Kautokeino Rebellion,7300000.0,10.0,0.0
Invisible Agent,322000.0,6.0,1040000.0
The Expendables,80000000.0,2977.0,274470394.0
Scott Pilgrim vs. the World,60000000.0,2185.0,47664559.0
Animal Kingdom,5000000.0,240.0,1000000.0
Centurion,12000000.0,394.0,6814789.0
Life During Wartime,4500000.0,30.0,744816.0
The Experiment,21800000.0,304.0,0.0
Black Water,700.0,67.0,0.0
Piranha 3D,24000000.0,599.0,83188165.0
The Extraordinary Adventures of Adèle Blanc-Sec,25000000.0,325.0,34100000.0
Get Low,7500000.0,100.0,0.0
The Joneses,10000000.0,212.0,7022728.0
Giallo,14000000.0,38.0,0.0
Gaby: A True Story,5000000.0,2.0,125400.0
TEKKEN,30000000.0,185.0,967000.0
Narco,823258.0,43.0,823258.0
The Last Exorcism,1800000.0,330.0,67738090.0
The American,20000000.0,488.0,65464324.0
The Switch,19000000.0,599.0,49830607.0
Elephants Dream,150000.0,28.0,0.0
Fear and Desire,53000.0,66.0,0.0
The End of Poverty?,1000000.0,0.0,57.0
Machete,20000000.0,1171.0,31327899.0
Step Up 3D,30000000.0,595.0,159291809.0
Going the Distance,32000000.0,271.0,42045846.0
Offside,2500.0,27.0,0.0
Homecoming,1500000.0,35.0,0.0
Vampires Suck,20000000.0,326.0,80547866.0
Resident Evil: Afterlife,60000000.0,1382.0,300228084.0
Preacher's Kid,7000000.0,9.0,0.0
22 Bullets,24000000.0,285.0,0.0
Triangle,5000000.0,13.0,0.0
Heroes for Sale,290.0,6.0,0.0
The Pornographer,1500000.0,14.0,0.0
Our Relations,400000.0,17.0,0.0
Freedom Park,275000.0,0.0,0.0
Hungry Wives,90000.0,12.0,0.0
The Social Network,40000000.0,3492.0,224920315.0
Superman/Batman: Apocalypse,3500000.0,171.0,0.0
The Married Woman,120000.0,21.0,0.0
The Town,37000000.0,1516.0,154026136.0
Easy A,8000000.0,2282.0,74952305.0
Eat Pray Love,60000000.0,655.0,204594016.0
Howl,30000.0,68.0,617000.0
Camp Hell,3000000.0,17.0,0.0
Blue Gold: World Water Wars,100000.0,5.0,0.0
Saratoga Trunk,1750000.0,6.0,0.0
Flipped,14000000.0,426.0,1755212.0
Wall Street: Money Never Sleeps,70000000.0,504.0,134748021.0
Legend of the Guardians: The Owls of Ga'Hoole,80000000.0,715.0,140073390.0
Cats & Dogs 2 : The Revenge of Kitty Galore,85000000.0,122.0,112483764.0
Diên Biên Phu,30000000.0,4.0,0.0
Amigo,1200000.0,2.0,0.0
It's Kind of a Funny Story,8000000.0,691.0,6491240.0
Mudhoney,60000.0,9.0,0.0
Middle Men,22000000.0,94.0,0.0
Saint John of Las Vegas,3800000.0,18.0,111731.0
Tere Naam,1.0,18.0,2.0
Red Canyon,1500000.0,4.0,0.0
My Girlfriend's Boyfriend,1400000.0,45.0,0.0
Let Me In,20000000.0,656.0,24145613.0
Sintel,550000.0,71.0,0.0
Big Buck Bunny,150000.0,58.0,0.0
Secretariat,35000000.0,103.0,60251371.0
Devil,10000000.0,836.0,33583175.0
You Again,20000000.0,380.0,32005248.0
Life As We Know It,38000000.0,873.0,105610124.0
Catfish,30000.0,201.0,3045943.0
You Will Meet a Tall Dark Stranger,22000000.0,254.0,0.0
Stone,22000000.0,195.0,9479718.0
Hunger,625000.0,36.0,0.0
Inside Job,2000000.0,287.0,7871522.0
Leaving,7600000.0,23.0,0.0
Monsters,500000.0,597.0,4242978.0
Conviction,12500000.0,195.0,6732980.0
Dirty Girl,4000000.0,71.0,55125.0
Bran Nue Dae,7.0,6.0,7.0
Never Let Me Go,15000000.0,755.0,9455232.0
The Illusionist,18000000.0,177.0,5602431.0
Lost Boys: The Thirst,4400000.0,46.0,0.0
IMAX Mummies Secrets Of The Pharohs,4000000.0,10.0,0.0
Bianca Beauchamp: All Access,7500.0,3.0,0.0
PEEPLI [Live],2270000.0,17.0,6900000.0
Rubber,500000.0,252.0,98017.0
Shelter,22000000.0,213.0,851517.0
Jackass 3D,20000000.0,434.0,117224271.0
RED,58000000.0,2858.0,71664962.0
In a Better World,15000000.0,116.0,0.0
My Soul to Take,25000000.0,150.0,19829957.0
Whisper,12000000.0,62.0,5285197.0
Heartbreaker,8700000.0,388.0,47355187.0
Of Gods and Men,4000000.0,93.0,41424067.0
Paranormal Activity 2,3000000.0,734.0,177512032.0
Born to Raise Hell,10000000.0,22.0,0.0
The Maze,200.0,6.0,0.0
The Countess,8500000.0,41.0,0.0
Hereafter,50000000.0,517.0,105197635.0
Afterwards,15400000.0,41.0,0.0
Undisputed III : Redemption,3000000.0,182.0,0.0
Saw: The Final Chapter,20000000.0,758.0,136150434.0
Due Date,65000000.0,1737.0,211780824.0
127 Hours,18000000.0,2668.0,35692920.0
Megamind,130000000.0,1968.0,321887208.0
The Stranger in Me,500000.0,4.0,0.0
Black Swan,13000000.0,4562.0,327803731.0
Fair Game,22000000.0,239.0,24188922.0
Roman,250000.0,8.0,0.0
Habit,200000.0,7.0,0.0
Ploy,2000000.0,11.0,0.0
Lourdes,2500000.0,13.0,0.0
Tales of an Ancient Empire,1000000.0,7.0,0.0
How I Ended This Summer,2500000.0,37.0,0.0
The King of Fighters,12000000.0,25.0,0.0
The magnetic man,262000.0,3.0,0.0
Unstoppable,100000000.0,1193.0,167805466.0
